SensorBelt_detectionDistance (Meters),robot1_jointAngle1 (Degrees),robot1_jointAngle2 (Degrees),robot1_jointAngle3 (Degrees),robot1_jointAngle4 (Degrees),robot1_jointAngle5 (Degrees),robot1_jointAngle6 (Degrees),robot1_jointAngle7 (Degrees),robot2_jointAngle1 (Degrees),robot2_jointAngle2 (Degrees),robot2_jointAngle3 (Degrees),robot2_jointAngle4 (Degrees),robot2_jointAngle5 (Degrees),robot2_jointAngle6 (Degrees),robot2_jointAngle7 (Degrees),robot1_joint1_velocity (Degrees/Seconds),robot1_joint2_velocity (Degrees/Seconds),robot1_joint3_velocity (Degrees/Seconds),robot1_joint4_velocity (Degrees/Seconds),robot1_joint5_velocity (Degrees/Seconds),robot1_joint6_velocity (Degrees/Seconds),robot1_joint7_velocity (Degrees/Seconds),robot2_joint1_velocity (Degrees/Seconds),robot2_joint2_velocity (Degrees/Seconds),robot2_joint3_velocity (Degrees/Seconds),robot2_joint4_velocity (Degrees/Seconds),robot2_joint5_velocity (Degrees/Seconds),robot2_joint6_velocity (Degrees/Seconds),robot2_joint7_velocity (Degrees/Seconds),beltSpeed (Centimeters/Second),torque (Newtonmeter),sensorShelf_detectionDistance (Meters),powerConsumptionGripper (Watt)
0.40341,-12.571,-26.964,69.711,158.86,12.74,-87.982,-87.982,-11.023,-31.197,71.14,61.834,6.367,-28.94,-28.94,0.072161,-1.7083,0.77454,2.2083,0.055564,-1.0902,-1.0904,-0.014019,-0.41582,0.44383,-4.2623,0.24858,2.0853,2.0853,0.0,1,100,0
0.40341,-12.568,-27.049,69.75,158.97,12.742,-88.036,-88.036,-11.024,-31.218,71.162,61.622,6.3793,-28.837,-28.837,0.068609,-1.6976,0.76853,2.1949,0.050321,-1.0829,-1.0829,-0.016188,-0.41268,0.44027,-4.2318,0.24472,2.0711,2.0711,0.0,1,100,0
0.40341,-12.564,-27.134,69.788,159.08,12.745,-88.09,-88.09,-11.025,-31.238,71.184,61.412,6.3912,-28.734,-28.734,0.066321,-1.6868,0.76389,2.1818,0.046684,-1.0749,-1.0749,-0.018954,-0.41125,0.43727,-4.2014,0.23889,2.0565,2.0565,0.0,1,100,0
0.40341,-12.561,-27.217,69.826,159.19,12.747,-88.143,-88.143,-11.026,-31.259,71.206,61.204,6.4029,-28.632,-28.632,0.064084,-1.6744,0.75719,2.1695,0.04344,-1.067,-1.067,-0.020952,-0.4081,0.43467,-4.1713,0.2341,2.0419,2.0419,0.0,1,100,0
0.40341,-12.558,-27.3,69.863,159.3,12.749,-88.196,-88.196,-11.027,-31.279,71.227,60.997,6.4143,-28.53,-28.53,0.061916,-1.6619,0.75118,2.1572,0.04204,-1.0594,-1.0594,-0.023598,-0.40524,0.43071,-4.1413,0.22823,2.0271,2.0271,0.0,1,100,0
0.40341,-12.555,-27.383,69.901,159.4,12.751,-88.249,-88.249,-11.028,-31.299,71.249,60.791,6.4254,-28.43,-28.43,0.060857,-1.6479,0.74572,2.145,0.040281,-1.0516,-1.0516,-0.026194,-0.4051,0.42853,-4.1115,0.22197,2.0118,2.0118,0.0,1,100,0
0.40341,-12.552,-27.465,69.938,159.51,12.753,-88.301,-88.301,-11.03,-31.32,71.27,60.587,6.4362,-28.33,-28.33,0.059884,-1.6345,0.73916,2.1329,0.039991,-1.0437,-1.0437,-0.028875,-0.40243,0.42511,-4.0816,0.21544,1.9968,1.9968,0.0,1,100,0
0.40341,-12.549,-27.545,69.974,159.62,12.755,-88.353,-88.353,-11.031,-31.339,71.291,60.384,6.4467,-28.231,-28.231,0.059013,-1.6189,0.7322,2.1209,0.039222,-1.0361,-1.0361,-0.031385,-0.39786,0.4206,-4.0518,0.21071,1.9823,1.9823,0.0,1,100,0
0.40341,-12.546,-27.626,70.011,159.72,12.757,-88.404,-88.404,-11.033,-31.359,71.312,60.183,6.4569,-28.133,-28.133,0.058193,-1.6036,0.72455,2.1092,0.039171,-1.0286,-1.0286,-0.032631,-0.39649,0.41801,-4.0224,0.20402,1.967,1.967,0.0,1,100,0
0.40341,-12.543,-27.705,70.046,159.83,12.759,-88.455,-88.455,-11.034,-31.379,71.332,59.984,6.4669,-28.035,-28.035,0.057869,-1.5873,0.71758,2.0974,0.039274,-1.0212,-1.0212,-0.035244,-0.3911,0.41268,-3.9932,0.19866,1.952,1.952,0.0,1,100,0
0.40341,-12.54,-27.784,70.082,159.93,12.761,-88.506,-88.506,-11.036,-31.398,71.353,59.785,6.4764,-27.938,-27.938,0.057527,-1.5721,0.71102,2.0859,0.040845,-1.0132,-1.0132,-0.038095,-0.39096,0.41022,-3.9633,0.19108,1.9365,1.9366,0.0,1,100,0
0.40341,-12.538,-27.861,70.117,160.03,12.763,-88.556,-88.556,-11.038,-31.418,71.373,59.589,6.4857,-27.842,-27.842,0.057544,-1.5554,0.70324,2.0745,0.041254,-1.006,-1.006,-0.040076,-0.38741,0.40626,-3.9341,0.18528,1.9214,1.9214,0.0,1,100,0
0.40341,-12.535,-27.938,70.152,160.14,12.765,-88.606,-88.606,-11.041,-31.437,71.393,59.393,6.4947,-27.747,-27.747,0.05751,-1.5386,0.69572,2.063,0.042398,-0.99844,-0.99844,-0.042484,-0.38338,0.40175,-3.9048,0.17957,1.9065,1.9065,0.0,1,100,0
0.40341,-12.532,-28.014,70.186,160.24,12.767,-88.656,-88.656,-11.043,-31.456,71.413,59.2,6.5033,-27.652,-27.652,0.05722,-1.5217,0.68848,2.0515,0.04373,-0.99106,-0.99106,-0.04443,-0.38133,0.39861,-3.8756,0.17309,1.8911,1.8911,0.0,1,100,0
0.40341,-12.529,-28.09,70.22,160.34,12.769,-88.705,-88.705,-11.045,-31.475,71.433,59.007,6.5117,-27.558,-27.558,0.057425,-1.5045,0.67988,2.04,0.044755,-0.98382,-0.98382,-0.045984,-0.37696,0.39383,-3.8465,0.1676,1.8763,1.8763,0.0,1,100,0
0.40341,-12.526,-28.164,70.254,160.44,12.772,-88.754,-88.754,-11.047,-31.493,71.453,58.816,6.5198,-27.465,-27.465,0.05763,-1.4877,0.67305,2.0288,0.046514,-0.97631,-0.97631,-0.048494,-0.37416,0.39,-3.8174,0.16076,1.8608,1.8608,0.0,1,100,0
0.40341,-12.523,-28.238,70.287,160.54,12.774,-88.802,-88.802,-11.05,-31.512,71.472,58.627,6.5275,-27.373,-27.373,0.058296,-1.4706,0.66608,2.0179,0.048102,-0.96879,-0.96879,-0.050782,-0.37204,0.38604,-3.788,0.15428,1.8456,1.8456,0.0,1,100,0
0.40341,-12.52,-28.31,70.32,160.64,12.777,-88.85,-88.85,-11.053,-31.531,71.491,58.439,6.5349,-27.282,-27.281,0.058296,-1.4534,0.65734,2.0062,0.049912,-0.96183,-0.96183,-0.052627,-0.36856,0.38208,-3.7588,0.14855,1.8308,1.8308,0.0,1,100,0
0.40341,-12.517,-28.382,70.353,160.74,12.779,-88.898,-88.898,-11.055,-31.549,71.51,58.253,6.542,-27.191,-27.191,0.058432,-1.4356,0.64982,1.9952,0.051192,-0.95472,-0.95472,-0.054163,-0.36446,0.37798,-3.7302,0.14282,1.8155,1.8155,0.0,1,100,0
0.40341,-12.514,-28.453,70.385,160.84,12.782,-88.945,-88.945,-11.058,-31.567,71.529,58.068,6.5489,-27.101,-27.101,0.058705,-1.4177,0.64163,1.9843,0.052524,-0.94762,-0.94762,-0.056008,-0.3607,0.37334,-3.7013,0.13767,1.8009,1.8009,0.0,1,100,0
0.40341,-12.511,-28.523,70.416,160.94,12.785,-88.992,-88.992,-11.061,-31.585,71.547,57.884,6.5555,-27.011,-27.011,0.059098,-1.4007,0.63425,1.9731,0.054334,-0.94079,-0.94079,-0.057937,-0.35742,0.3691,-3.6727,0.13146,1.7855,1.7855,0.0,1,100,0
0.40341,-12.509,-28.592,70.448,161.04,12.787,-89.039,-89.039,-11.064,-31.602,71.565,57.702,6.5617,-26.923,-26.923,0.059269,-1.3835,0.62674,1.9619,0.056332,-0.93369,-0.93369,-0.059491,-0.35531,0.36555,-3.6436,0.12505,1.7707,1.7707,0.0,1,100,0
0.40341,-12.506,-28.66,70.479,161.14,12.79,-89.085,-89.085,-11.067,-31.62,71.583,57.521,6.5677,-26.835,-26.835,0.059986,-1.3662,0.61895,1.951,0.057954,-0.92658,-0.92658,-0.061523,-0.35141,0.36063,-3.6152,0.11986,1.7557,1.7557,0.0,1,100,0
0.40341,-12.502,-28.728,70.509,161.23,12.793,-89.131,-89.131,-11.07,-31.637,71.601,57.342,6.5735,-26.748,-26.748,0.060174,-1.3486,0.61076,1.94,0.059218,-0.91989,-0.91989,-0.062667,-0.34718,0.35695,-3.5865,0.1147,1.7413,1.7412,0.0,1,100,0
0.40341,-12.499,-28.794,70.539,161.33,12.796,-89.177,-89.177,-11.073,-31.655,71.619,57.164,6.5789,-26.662,-26.662,0.060157,-1.3314,0.60338,1.9291,0.06113,-0.91292,-0.91292,-0.064853,-0.34451,0.35298,-3.5582,0.10911,1.7263,1.7263,0.0,1,100,0
0.40341,-12.496,-28.86,70.569,161.43,12.799,-89.222,-89.222,-11.077,-31.672,71.636,56.987,6.5841,-26.576,-26.576,0.061011,-1.3143,0.59573,1.9179,0.062462,-0.9065,-0.9065,-0.065877,-0.34103,0.3482,-3.53,0.10353,1.7115,1.7115,0.0,1,100,0
0.40341,-12.493,-28.925,70.599,161.52,12.803,-89.267,-89.267,-11.08,-31.689,71.653,56.812,6.589,-26.491,-26.491,0.061045,-1.2969,0.58808,1.9073,0.063896,-0.89954,-0.89954,-0.06738,-0.33775,0.34438,-3.5014,0.09879,1.6973,1.6973,0.0,1,100,0
0.40341,-12.49,-28.989,70.628,161.62,12.806,-89.312,-89.312,-11.084,-31.705,71.67,56.638,6.5937,-26.407,-26.407,0.06142,-1.2802,0.58057,1.8963,0.065638,-0.89312,-0.89312,-0.068712,-0.33338,0.3396,-3.4735,0.093522,1.6826,1.6826,0.0,1,100,0
0.40341,-12.487,-29.052,70.656,161.71,12.809,-89.356,-89.356,-11.087,-31.722,71.687,56.466,6.5981,-26.324,-26.324,0.061847,-1.2634,0.57292,1.8854,0.066902,-0.88629,-0.88629,-0.069839,-0.33099,0.33618,-3.4456,0.088203,1.668,1.668,0.0,1,100,0
0.40341,-12.484,-29.115,70.685,161.8,12.813,-89.4,-89.4,-11.091,-31.738,71.704,56.295,6.6023,-26.241,-26.241,0.061967,-1.2468,0.56554,1.8748,0.068609,-0.88,-0.88,-0.071922,-0.32799,0.33208,-3.4177,0.083098,1.6534,1.6534,0.0,1,100,0
0.40341,-12.481,-29.176,70.712,161.9,12.816,-89.444,-89.444,-11.094,-31.754,71.72,56.126,6.6062,-26.159,-26.159,0.062633,-1.2297,0.55803,1.8641,0.069395,-0.87344,-0.87344,-0.072485,-0.32307,0.32717,-3.3897,0.079059,1.6398,1.6398,0.0,1,100,0
0.40341,-12.478,-29.237,70.74,161.99,12.82,-89.487,-89.487,-11.098,-31.77,71.736,55.958,6.61,-26.078,-26.078,0.06253,-1.2132,0.55038,1.8534,0.070744,-0.86743,-0.86743,-0.073578,-0.31979,0.32334,-3.3623,0.074432,1.6254,1.6254,0.0,1,100,0
0.40341,-12.475,-29.296,70.767,162.08,12.823,-89.53,-89.53,-11.102,-31.786,71.752,55.791,6.6135,-25.997,-25.997,0.062394,-1.1966,0.54327,1.8428,0.072144,-0.86115,-0.86115,-0.075286,-0.31658,0.31965,-3.3349,0.069992,1.6112,1.6112,0.0,1,100,0
0.40341,-12.472,-29.356,70.794,162.17,12.827,-89.573,-89.573,-11.106,-31.802,71.768,55.626,6.6167,-25.917,-25.917,0.062991,-1.1805,0.53535,1.8321,0.072998,-0.85487,-0.85487,-0.075849,-0.31296,0.31514,-3.3075,0.065493,1.5974,1.5974,0.0,1,100,0
0.40341,-12.468,-29.414,70.82,162.27,12.831,-89.616,-89.616,-11.109,-31.817,71.784,55.462,6.6198,-25.838,-25.838,0.063418,-1.1647,0.52893,1.8215,0.074552,-0.84845,-0.84845,-0.076993,-0.30975,0.31064,-3.2804,0.060652,1.5833,1.5833,0.0,1,100,0
0.40341,-12.465,-29.471,70.846,162.36,12.834,-89.658,-89.658,-11.113,-31.833,71.799,55.299,6.6226,-25.76,-25.76,0.063504,-1.1492,0.5221,1.8111,0.076174,-0.84203,-0.84203,-0.078359,-0.30715,0.30763,-3.2531,0.055854,1.5695,1.5695,0.0,1,100,0
0.40341,-12.462,-29.528,70.872,162.45,12.838,-89.699,-89.7,-11.117,-31.848,71.814,55.138,6.6252,-25.682,-25.682,0.063811,-1.1331,0.51472,1.8007,0.076583,-0.83642,-0.83642,-0.079128,-0.30428,0.30381,-3.2266,0.051892,1.5555,1.5555,0.0,1,100,0
0.40341,-12.459,-29.584,70.898,162.54,12.842,-89.741,-89.741,-11.121,-31.863,71.829,54.978,6.6276,-25.605,-25.605,0.063572,-1.1171,0.50694,1.7901,0.077471,-0.83082,-0.83082,-0.079742,-0.29868,0.29862,-3.1997,0.049109,1.5426,1.5426,0.0,1,100,0
0.40341,-12.456,-29.639,70.923,162.62,12.846,-89.782,-89.782,-11.125,-31.878,71.844,54.819,6.6298,-25.528,-25.528,0.064118,-1.1018,0.50065,1.7799,0.078325,-0.8244,-0.8244,-0.080699,-0.29568,0.2952,-3.1735,0.044558,1.5287,1.5287,0.0,1,100,0
0.40341,-12.452,-29.693,70.947,162.71,12.85,-89.823,-89.823,-11.129,-31.892,71.858,54.662,6.6319,-25.453,-25.453,0.063948,-1.0865,0.49341,1.7693,0.079333,-0.8188,-0.8188,-0.081809,-0.29281,0.29124,-3.147,0.04093,1.5155,1.5155,0.0,1,100,0
0.40341,-12.449,-29.747,70.972,162.8,12.854,-89.864,-89.864,-11.133,-31.907,71.873,54.506,6.6337,-25.378,-25.378,0.064392,-1.0719,0.4874,1.7595,0.080562,-0.81266,-0.81266,-0.082253,-0.29056,0.28782,-3.1206,0.036132,1.5019,1.5019,0.0,1,100,0
0.40341,-12.446,-29.8,70.996,162.89,12.858,-89.904,-89.904,-11.138,-31.921,71.887,54.351,6.6354,-25.303,-25.303,0.064204,-1.0563,0.47921,1.7488,0.080613,-0.80733,-0.80733,-0.082918,-0.28427,0.28291,-3.0949,0.034621,1.4894,1.4894,0.0,1,100,0
0.40341,-12.443,-29.852,71.019,162.98,12.862,-89.944,-89.944,-11.142,-31.935,71.901,54.197,6.6368,-25.229,-25.229,0.064528,-1.0424,0.47442,1.7387,0.082321,-0.80132,-0.80132,-0.084165,-0.28414,0.28017,-3.0688,0.02855,1.4756,1.4756,0.0,1,100,0
0.40341,-12.44,-29.903,71.043,163.06,12.866,-89.984,-89.984,-11.146,-31.949,71.915,54.045,6.6382,-25.156,-25.156,0.064545,-1.0275,0.46705,1.7289,0.08244,-0.79572,-0.79572,-0.084216,-0.28038,0.27608,-3.0433,0.026228,1.4629,1.4629,0.0,1,100,0
0.40341,-12.436,-29.954,71.066,163.15,12.87,-90.024,-90.024,-11.15,-31.963,71.928,53.894,6.6393,-25.084,-25.084,0.064528,-1.0128,0.46008,1.7185,0.082816,-0.79053,-0.79053,-0.085053,-0.27532,0.27211,-3.0179,0.02365,1.4503,1.4503,0.0,1,100,0
0.40341,-12.433,-30.004,71.088,163.23,12.875,-90.063,-90.063,-11.155,-31.977,71.942,53.745,6.6403,-25.012,-25.012,0.064545,-0.99926,0.45448,1.7086,0.084148,-0.78465,-0.78465,-0.085838,-0.27348,0.2687,-2.9926,0.019099,1.437,1.437,0.0,1,100,0
0.40341,-12.43,-30.053,71.111,163.32,12.879,-90.102,-90.102,-11.159,-31.99,71.955,53.596,6.6411,-24.941,-24.941,0.064716,-0.98532,0.44806,1.6991,0.084609,-0.77919,-0.77919,-0.085907,-0.2717,0.26556,-2.9672,0.015607,1.4246,1.4246,0.0,1,100,0
0.40341,-12.427,-30.102,71.133,163.4,12.883,-90.14,-90.14,-11.163,-32.004,71.968,53.449,6.6417,-24.87,-24.87,0.064853,-0.97159,0.44191,1.689,0.085121,-0.77386,-0.77386,-0.087068,-0.26672,0.26132,-2.9424,0.013148,1.4122,1.4122,0.0,1,100,0
0.40341,-12.423,-30.149,71.155,163.49,12.887,-90.179,-90.179,-11.168,-32.017,71.981,53.303,6.6422,-24.8,-24.8,0.064716,-0.95766,0.43563,1.6789,0.085258,-0.76881,-0.76881,-0.087239,-0.26392,0.25763,-2.918,0.010254,1.3995,1.3995,0.0,1,100,0
0.40341,-12.42,-30.197,71.176,163.57,12.892,-90.217,-90.217,-11.172,-32.03,71.994,53.159,6.6426,-24.731,-24.731,0.064494,-0.94393,0.4288,1.6696,0.085497,-0.76348,-0.76348,-0.087375,-0.25996,0.25422,-2.8934,0.0080084,1.3875,1.3875,0.0,1,100,0
0.40341,-12.417,-30.243,71.197,163.65,12.896,-90.255,-90.255,-11.176,-32.043,72.006,53.015,6.6429,-24.662,-24.662,0.064784,-0.93075,0.42334,1.6595,0.08606,-0.75842,-0.75842,-0.087836,-0.25722,0.25039,-2.869,0.0046616,1.3753,1.3753,0.0,1,100,0
0.40341,-12.414,-30.289,71.218,163.74,12.9,-90.293,-90.293,-11.181,-32.055,72.019,52.873,6.643,-24.594,-24.594,0.064614,-0.91777,0.41732,1.6499,0.086487,-0.75323,-0.75323,-0.088297,-0.25401,0.24698,-2.8448,0.0021771,1.3633,1.3633,0.0,1,100,0
0.40341,-12.41,-30.334,71.239,163.82,12.905,-90.33,-90.33,-11.185,-32.068,72.031,52.732,6.6429,-24.526,-24.526,0.064682,-0.90541,0.41227,1.6406,0.087307,-0.74791,-0.74791,-0.088844,-0.25203,0.24384,-2.8209,-0.0016563,1.3509,1.3509,0.0,1,100,0
0.40341,-12.407,-30.379,71.259,163.9,12.909,-90.367,-90.367,-11.19,-32.08,72.043,52.592,6.6428,-24.459,-24.459,0.064409,-0.89216,0.40489,1.631,0.086948,-0.74326,-0.74326,-0.088758,-0.24787,0.24015,-2.7974,-0.0026211,1.3395,1.3395,0.0,1,100,0
0.40341,-12.404,-30.423,71.279,163.98,12.913,-90.404,-90.404,-11.194,-32.093,72.055,52.453,6.6424,-24.393,-24.393,0.064562,-0.88014,0.40107,1.6215,0.08799,-0.73807,-0.73807,-0.089458,-0.2465,0.23755,-2.7735,-0.0070607,1.3274,1.3274,0.0,1,100,0
0.40341,-12.401,-30.466,71.299,164.06,12.918,-90.441,-90.441,-11.199,-32.105,72.066,52.316,6.642,-24.327,-24.327,0.064511,-0.8673,0.39438,1.6125,0.087495,-0.73315,-0.73315,-0.089407,-0.24247,0.23387,-2.7504,-0.0078462,1.316,1.316,0.0,1,100,0
0.40341,-12.398,-30.509,71.318,164.14,12.922,-90.477,-90.477,-11.203,-32.117,72.078,52.179,6.6415,-24.262,-24.262,0.064409,-0.85521,0.38905,1.6029,0.0877,-0.72851,-0.72851,-0.089937,-0.23824,0.2299,-2.7272,-0.0099806,1.3046,1.3046,0.0,1,100,0
0.40341,-12.394,-30.551,71.337,164.22,12.927,-90.513,-90.513,-11.208,-32.128,72.089,52.044,6.6408,-24.197,-24.197,0.064272,-0.84394,0.38413,1.5936,0.088605,-0.72359,-0.72359,-0.089902,-0.23762,0.22745,-2.7041,-0.013942,1.2929,1.2929,0.0,1,100,0
0.40341,-12.391,-30.593,71.356,164.3,12.931,-90.549,-90.549,-11.212,-32.14,72.1,51.91,6.6401,-24.133,-24.133,0.06417,-0.83158,0.37812,1.5846,0.088007,-0.71881,-0.71881,-0.089885,-0.23393,0.22458,-2.6816,-0.015078,1.2817,1.2817,0.0,1,100,0
0.40341,-12.388,-30.634,71.375,164.38,12.935,-90.585,-90.585,-11.217,-32.152,72.111,51.777,6.6392,-24.069,-24.069,0.06376,-0.82003,0.37293,1.5753,0.088451,-0.7143,-0.7143,-0.09009,-0.23066,0.22048,-2.6591,-0.01705,1.2706,1.2706,0.0,1,100,0
0.40341,-12.385,-30.674,71.393,164.46,12.94,-90.62,-90.621,-11.221,-32.163,72.122,51.645,6.6382,-24.007,-24.006,0.064101,-0.8091,0.36801,1.5666,0.088588,-0.70925,-0.70925,-0.090602,-0.22915,0.21884,-2.6365,-0.020183,1.2592,1.2592,0.0,1,100,0
0.40341,-12.382,-30.714,71.411,164.53,12.944,-90.656,-90.656,-11.226,-32.174,72.133,51.515,6.6372,-23.944,-23.944,0.063896,-0.79742,0.36268,1.5573,0.088451,-0.70501,-0.70501,-0.090244,-0.2254,0.21419,-2.6145,-0.021259,1.2486,1.2486,0.0,1,100,0
0.40341,-12.378,-30.753,71.429,164.61,12.949,-90.691,-90.691,-11.23,-32.186,72.144,51.385,6.636,-23.882,-23.882,0.063435,-0.78602,0.35749,1.5483,0.088314,-0.70078,-0.70078,-0.090398,-0.22212,0.2116,-2.5928,-0.022821,1.2377,1.2377,0.0,1,100,0
0.40341,-12.375,-30.792,71.447,164.69,12.953,-90.726,-90.726,-11.235,-32.197,72.154,51.256,6.6348,-23.821,-23.821,0.063504,-0.77543,0.35298,1.5395,0.088519,-0.696,-0.696,-0.090637,-0.2198,0.20873,-2.5707,-0.025203,1.227,1.227,0.0,1,100,0
0.40341,-12.372,-30.83,71.464,164.77,12.958,-90.76,-90.76,-11.239,-32.207,72.164,51.129,6.6334,-23.76,-23.76,0.063555,-0.76512,0.3482,1.5311,0.088588,-0.69122,-0.69122,-0.09062,-0.2174,0.20586,-2.5494,-0.027432,1.216,1.216,0.0,1,100,0
0.40341,-12.369,-30.868,71.482,164.84,12.962,-90.795,-90.795,-11.244,-32.218,72.175,51.003,6.6319,-23.7,-23.7,0.062957,-0.75419,0.34274,1.522,0.0884,-0.68753,-0.68753,-0.090671,-0.21447,0.20299,-2.5282,-0.02867,1.2057,1.2056,0.0,1,100,0
0.40341,-12.366,-30.905,71.498,164.92,12.966,-90.829,-90.829,-11.248,-32.229,72.185,50.877,6.6304,-23.64,-23.64,0.063043,-0.74415,0.3385,1.5133,0.088724,-0.68288,-0.68288,-0.090807,-0.21283,0.2004,-2.5067,-0.031112,1.1952,1.1952,0.0,1,100,0
0.40341,-12.363,-30.942,71.515,164.99,12.971,-90.863,-90.863,-11.253,-32.239,72.194,50.753,6.6288,-23.581,-23.581,0.062957,-0.73329,0.33331,1.5051,0.087922,-0.67865,-0.67865,-0.090654,-0.20866,0.19671,-2.4861,-0.031171,1.1851,1.1851,0.0,1,100,0
0.40341,-12.359,-30.978,71.532,165.07,12.975,-90.896,-90.896,-11.257,-32.25,72.204,50.63,6.6272,-23.522,-23.522,0.062565,-0.72332,0.32894,1.4964,0.088007,-0.67428,-0.67428,-0.090158,-0.20689,0.1948,-2.4652,-0.033519,1.1748,1.1749,0.0,1,100,0
0.40341,-12.356,-31.014,71.548,165.14,12.98,-90.93,-90.93,-11.262,-32.26,72.214,50.507,6.6254,-23.464,-23.464,0.062206,-0.71362,0.32416,1.4879,0.088075,-0.67031,-0.67031,-0.090124,-0.20422,0.19179,-2.4447,-0.035252,1.1648,1.1648,0.0,1,100,0
0.40341,-12.353,-31.049,71.564,165.22,12.984,-90.963,-90.963,-11.266,-32.27,72.223,50.386,6.6235,-23.406,-23.406,0.062445,-0.70406,0.32034,1.4794,0.088178,-0.66608,-0.66608,-0.090773,-0.20176,0.1892,-2.4243,-0.03702,1.1545,1.1545,0.0,1,100,0
0.40341,-12.35,-31.084,71.58,165.29,12.988,-90.996,-90.996,-11.271,-32.28,72.233,50.266,6.6216,-23.349,-23.349,0.062428,-0.69429,0.31542,1.4712,0.08758,-0.66171,-0.66171,-0.090278,-0.20019,0.18674,-2.4042,-0.038019,1.1447,1.1447,0.0,1,100,0
0.40341,-12.347,-31.118,71.595,165.36,12.993,-91.029,-91.029,-11.275,-32.29,72.242,50.147,6.6197,-23.292,-23.292,0.06195,-0.685,0.31105,1.4628,0.087905,-0.65802,-0.65802,-0.090398,-0.19712,0.18387,-2.384,-0.039589,1.1351,1.1351,0.0,1,100,0
0.40341,-12.344,-31.152,71.611,165.44,12.997,-91.062,-91.062,-11.28,-32.299,72.251,50.029,6.6176,-23.236,-23.236,0.061574,-0.67571,0.3075,1.4548,0.087683,-0.65392,-0.65392,-0.089937,-0.19493,0.18141,-2.3644,-0.041374,1.125,1.125,0.0,1,100,0
0.40341,-12.341,-31.185,71.626,165.51,13.002,-91.094,-91.094,-11.284,-32.309,72.26,49.911,6.6155,-23.18,-23.18,0.061489,-0.66635,0.30271,1.4466,0.087,-0.6501,-0.6501,-0.089595,-0.192,0.17854,-2.345,-0.041835,1.1155,1.1155,0.0,1,100,0
0.40341,-12.338,-31.218,71.641,165.58,13.006,-91.127,-91.127,-11.289,-32.319,72.269,49.795,6.6133,-23.125,-23.125,0.061489,-0.65754,0.29889,1.4387,0.087068,-0.646,-0.646,-0.090107,-0.18967,0.17595,-2.3255,-0.043235,1.1061,1.1061,0.0,1,100,0
0.40341,-12.335,-31.25,71.655,165.65,13.01,-91.159,-91.159,-11.293,-32.328,72.277,49.68,6.6111,-23.07,-23.07,0.061096,-0.64859,0.29506,1.4305,0.086795,-0.64217,-0.64217,-0.089407,-0.18797,0.17403,-2.3062,-0.044849,1.0967,1.0967,0.0,1,100,0
0.40341,-12.332,-31.282,71.67,165.72,13.015,-91.191,-91.191,-11.298,-32.337,72.286,49.565,6.6088,-23.016,-23.016,0.060755,-0.64013,0.29069,1.4226,0.086863,-0.63849,-0.63849,-0.089749,-0.1853,0.17103,-2.2872,-0.045899,1.0873,1.0873,0.0,1,100,0
0.40341,-12.329,-31.314,71.684,165.79,13.019,-91.222,-91.222,-11.302,-32.346,72.294,49.452,6.6065,-22.962,-22.962,0.060447,-0.63097,0.28591,1.4147,0.085702,-0.63493,-0.63493,-0.088639,-0.18237,0.16884,-2.2685,-0.045643,1.0785,1.0785,0.0,1,100,0
0.40341,-12.326,-31.345,71.698,165.86,13.023,-91.254,-91.254,-11.307,-32.355,72.303,49.34,6.6041,-22.908,-22.908,0.060601,-0.62319,0.28373,1.4073,0.086368,-0.63043,-0.63043,-0.089288,-0.18216,0.1672,-2.2495,-0.048913,1.0691,1.0691,0.0,1,100,0
0.40341,-12.323,-31.376,71.712,165.93,13.027,-91.285,-91.285,-11.311,-32.364,72.311,49.228,6.6017,-22.855,-22.855,0.06014,-0.61465,0.27867,1.3991,0.085497,-0.62728,-0.62728,-0.088434,-0.17786,0.16379,-2.2315,-0.048341,1.06,1.06,0.0,1,100,0
0.40341,-12.32,-31.406,71.726,166.0,13.032,-91.316,-91.316,-11.316,-32.373,72.319,49.117,6.5991,-22.803,-22.803,0.06002,-0.60686,0.2758,1.3917,0.085668,-0.62332,-0.62332,-0.089014,-0.17738,0.16229,-2.213,-0.050364,1.0508,1.0508,0.0,1,100,0
0.40341,-12.317,-31.436,71.74,166.07,13.036,-91.347,-91.347,-11.32,-32.382,72.327,49.008,6.5967,-22.75,-22.75,0.059576,-0.59798,0.27116,1.3838,0.084728,-0.62032,-0.62032,-0.088161,-0.17369,0.15955,-2.1947,-0.049673,1.0429,1.0429,0.0,1,100,0
0.40341,-12.314,-31.466,71.753,166.14,13.04,-91.378,-91.378,-11.324,-32.391,72.335,48.899,6.5941,-22.699,-22.699,0.059764,-0.59081,0.26829,1.3764,0.084848,-0.61636,-0.61636,-0.087648,-0.17239,0.15737,-2.1771,-0.052012,1.0335,1.0335,0.0,1,100,0
0.40341,-12.311,-31.495,71.766,166.21,13.044,-91.409,-91.409,-11.329,-32.399,72.343,48.791,6.5914,-22.648,-22.648,0.059388,-0.58343,0.26474,1.3693,0.084916,-0.61253,-0.61253,-0.088485,-0.1711,0.15546,-2.1593,-0.053293,1.0246,1.0246,0.0,1,100,0
